crystal_id,C_pi0
1016,1.1183465642905475
1017,1.0804228547687176
1018,1.079829991739361
1019,1.0608436433349315
1020,1.0692707746364725
1021,1.0232358264370989
1022,1.079377600039138
1023,1.0377049614593616
1024,1.009195433661688
1025,1.0614221297777595
1026,1.0584186807767326
1027,1.0543598640003518
1028,1.0571736491838066
1029,1.0397200258532187
1030,1.0296888703132707
1031,1.0378196769747776
1032,1.0441790390618135
1033,1.0651286196863345
1034,1.0616767675978385
1035,1.032219755562948
1036,1.049661047863618
1037,1.0555898078385617
1038,1.0377699413225185
1039,1.0529433399423256
1040,1.050699621961773
1041,1.056136430257949
1042,1.044259176985422
1043,1.040404985405011
1044,1.0446489899870863
1045,1.0342489016003564
1046,1.0464718697346602
1047,1.0418018246582679
1048,1.030383259143292
1049,1.0509803020306865
1050,1.0517371542319043
1051,1.0541970636027618
1052,1.0571245119506743
1053,1.048976835756102
1054,1.0572435986018522
1055,1.0656792438830476
1056,1.0412960555002273
1057,1.0344489256264717
1058,1.0364821998847111
1059,1.053510644979507
1060,1.0645065270898466
1061,1.0699505055345062
1062,1.0533153068790246
1063,1.0123059684310967
1064,1.0340795581086568
1065,1.063353642590564
1066,1.0
1067,1.064341319388274
1068,1.0456677544130712
1069,1.0544569130474488
1070,1.0537410727472734
1071,1.0791600681539297
1072,1.108727930801617
1073,1.0
1074,1.0700789854283683
1075,1.0613938649010835
1076,1.0284358746790125
1077,1.0452666308170995
1078,1.0455028324573903
1079,1.0671144958648113
1080,1.0505035732510737
1081,1.0360777739035891
1082,1.0163157780539562
1083,1.0752442368629775
1084,1.0267782804183327
1085,1.0608768167798106
1086,1.0626882301891747
1087,1.0460056998408227
1088,1.0522745442829562
1089,1.0488141082485816
1090,1.05648175965546
1091,1.0297451060737375
1092,1.0504798196328364
1093,1.0480063175718404
1094,1.051760670096066
1095,1.0700438667552126
1096,1.061551568268917
1097,1.045468287502433
1098,1.0347599561662542
1099,1.0572552596727813
1100,1.0415914154748396
1101,1.0509916001702186
1102,1.0582013245958837
1103,1.030971370389032
1104,1.0488326581968526
1105,1.0494417264057685
1106,1.046159786536527
1107,1.053275631211859
1108,1.0403606663158889
1109,1.0551442002813196
1110,1.0618175188025873
1111,1.0612915358136554
1112,1.046078413898831
1113,1.0409633291216378
1114,1.0375896780414153
1115,1.0455315611407265
1116,1.0403599213871044
1117,1.0293113409899821
1118,1.0390502780591506
1119,1.0325162601021094
1120,1.07594783420074
1121,1.0697785377917448
1122,1.0574105194769716
1123,1.0420869590784954
1124,1.0574467128184168
1125,1.0395198915300075
1126,1.0861880760980842
1127,1.0606146942888386
1128,1.099983983242351
1129,1.0871439930968294
1130,1.0874395391932865
1131,1.0
1132,1.0
1133,1.0944313641881416
1134,1.053843218691655
1135,1.070997198027012
1136,1.0713380441780702
1137,1.0689680609087393
1138,1.0627874373914015
1139,1.0599138217098798
1140,1.0651137671784603
1141,1.0477843316612911
1142,1.0533544621910933
1143,1.0588142258927793
1144,1.0579829475369522
1145,1.0718078266442688
1146,1.0716163792464688
1147,1.0418019189201906
1148,1.0437312496244022
1149,1.0605374459164365
1150,1.0511461456502804
1151,1.0388443323047576
1152,1.049766389810652
1153,1.0563888560089139
1154,1.057390417152643
1155,1.0388699729925115
1156,1.0457716123655008
1157,1.0391226182705915
1158,1.0611640137748588
1159,1.0443011999850023
1160,1.0551297600606449
1161,1.0559974259208582
1162,1.0776978998720128
1163,1.0802542147214278
1164,1.0498861633777676
1165,1.0424851114024718
1166,1.059456450519459
1167,1.0490206225062502
1168,1.0530185850532094
1169,1.0468167552184096
1170,1.057846946125006
1171,1.034218874809211
1172,1.0284647599680772
1173,1.053079387919162
1174,1.036569349386977
1175,1.0554755594416754
1176,1.0621284582233292
1177,1.0636787748717005
1178,1.0604241004106292
1179,1.0514917993751782
1180,1.043830689265355
1181,1.0504293756968959
1182,1.0355257598006773
1183,1.1059374419226773
1184,1.0435067273113254
1185,1.1144501801231796
1186,1.0571284378344827
1187,1.0582427826566112
1188,1.0744181848903451
1189,1.1110136828395398
1190,1.0
1191,1.0
1192,1.029438918973189
